mag_r,u-g,g-r,r-i,i-z,z_spec
19.398077,1.67277,1.643745,0.72629,0.381975,0.416764
19.546459,1.985264,1.779325,0.702152,0.362946,0.404611
17.398367,2.063108,1.242535,0.46187,0.398785,0.189186
18.975103,2.086477,1.667048,0.580219,0.364824,0.311094
18.340874,1.996929,1.579262,0.625229,0.407055,0.31214
19.575285,1.47537,1.721939,0.704866,0.361778,0.480956
19.121645,1.717802,1.670748,0.628359,0.370939,0.410151
18.536715,1.553268,1.662737,0.571959,0.418659,0.303751
19.130392,1.33849,1.673456,0.791092,0.409863,0.4347
19.390951,1.456581,1.624823,0.715446,0.397768,0.422675
18.974039,1.698702,1.713974,0.656946,0.330738,0.385193
19.249361,1.819481,1.772264,0.658991,0.442087,0.408462
18.554138,1.69417,1.661871,0.546354,0.385132,0.31707
18.656061,2.078209,1.657352,0.661482,0.355434,0.381796
19.230057,1.680094,1.719259,0.658556,0.396873,0.379175
18.393297,1.843012,1.595751,0.608589,0.336327,0.297908
18.051521,1.903662,1.389065,0.552147,0.286406,0.259604
18.685499,1.818312,1.717651,0.620266,0.355625,0.345857
19.098555,1.622133,1.826302,0.61298,0.270638,0.336017
17.796803,2.096561,1.205931,0.561981,0.328903,0.211209
18.329632,1.574568,1.449608,0.578064,0.393488,0.279467
17.648438,1.870325,1.44445,0.566734,0.344353,0.2436
17.383173,1.587275,1.420864,0.560322,0.288866,0.244033
18.562975,1.753264,1.46418,0.633522,0.411018,0.280225
18.979,1.398129,1.7085,0.687344,0.458044,0.400657
19.319166,2.038357,1.234505,0.531868,0.263872,0.196312
18.542965,1.831089,1.778397,0.660933,0.467806,0.352381
18.345873,1.597651,1.777815,0.592604,0.358885,0.339427
17.38751,1.863232,1.536533,0.539541,0.369856,0.264472
17.021324,2.14769,1.307709,0.50688,0.349661,0.187842
18.327011,1.312572,1.53285,0.609682,0.386742,0.293731
18.800423,1.725397,1.532721,0.611204,0.395725,0.293876
18.956482,1.754156,1.716305,0.624292,0.420347,0.343447
19.299326,1.264772,1.759891,0.618376,0.421858,0.374099
18.06175,1.646622,1.63105,0.613995,0.379812,0.301316
19.761343,1.849661,1.793135,0.794237,0.310076,0.457907
18.415339,1.71937,1.543854,0.531519,0.351126,0.348195
19.049627,1.839603,1.77181,0.654757,0.40848,0.39508
18.291052,1.602533,1.409483,0.58213,0.357115,0.221717
17.34219,1.949207,1.468315,0.585127,0.346943,0.264729
18.559587,1.626678,1.739326,0.58296,0.405457,0.330525
18.158691,1.859098,1.732279,0.62212,0.425695,0.324922
18.987392,2.080643,1.557764,0.649891,0.350458,0.366023
18.523123,1.675705,1.434563,0.609495,0.327669,0.266635
18.193401,2.179066,1.346197,0.579632,0.355162,0.213758
18.735409,1.614124,1.677166,0.616991,0.386179,0.296078
18.626854,1.458076,1.482502,0.671173,0.485432,0.280399
18.186731,1.554442,1.377478,0.552778,0.399317,0.227199
17.891016,1.934433,1.357697,0.524717,0.325809,0.228171
17.148685,1.636778,1.444109,0.523949,0.369869,0.231343
18.219273,1.931093,1.482614,0.495296,0.348196,0.226351
19.818504,1.189373,1.545052,0.207766,0.214754,0.351487
18.019812,2.02051,1.432095,0.563377,0.349995,0.248618
18.828466,1.826467,1.629919,0.673254,0.368176,0.375897
18.678387,1.572369,1.697315,0.610985,0.397612,0.380026
17.437654,1.761358,1.53842,0.582952,0.343212,0.30575
19.370644,1.582666,1.873709,0.651133,0.227934,0.304965
18.6444,1.561733,1.811392,0.644831,0.409506,0.397051
20.461538,2.000874,1.352613,0.766729,0.28043,0.549324
18.638361,1.279633,1.739166,0.559784,0.30349,0.341566
17.944197,1.663525,1.392622,0.496059,0.331017,0.215055
18.092293,1.653824,1.493885,0.543413,0.393568,0.290091
18.366255,1.614912,1.627285,0.582598,0.337811,0.316034
19.238119,1.559143,1.718483,0.655272,0.379831,0.316696
19.051998,1.803017,1.706545,0.648129,0.383425,0.399797
17.29764,2.128656,1.295683,0.495815,0.35078,0.194
17.632595,1.740337,1.249386,0.484358,0.379538,0.196837
18.606873,1.973173,1.820078,0.76314,0.389009,0.387914
18.13797,1.257992,1.79068,0.642979,0.446226,0.31826
18.163521,1.953304,1.600231,0.558931,0.373354,0.264596
19.876562,1.881771,1.283659,0.788208,0.483959,0.481326
18.739975,2.186237,1.590563,0.594669,0.410978,0.327737
18.021267,1.608562,1.497299,0.524921,0.402752,0.285281
20.430908,1.843082,1.825325,0.786345,0.369839,0.45121
17.39687,1.991083,1.21381,0.51132,0.282625,0.198281
20.190744,1.847683,1.394768,0.798523,0.42672,0.54372
18.49758,1.269268,1.491285,0.569653,0.266949,0.296677
18.874987,1.054781,1.719233,0.586464,0.297258,0.348668
18.652695,1.883039,1.608572,0.607777,0.310211,0.342044
19.61775,1.529631,1.790031,0.67872,0.313595,0.443606
18.06815,1.937468,1.487251,0.561037,0.392012,0.272767
20.168856,1.215961,1.392321,0.744747,0.439655,0.471219
20.088001,1.264873,1.400724,0.76058,0.357567,0.502605
19.258415,1.178354,1.831104,0.629385,0.397602,0.311767
18.058546,2.037653,1.326082,0.44655,0.430019,0.207318
19.798544,1.280088,1.79497,0.79813,0.377748,0.540821
19.435041,1.002066,1.31403,0.717258,0.397722,0.49034
17.833326,1.840218,1.370228,0.488905,0.315424,0.202174
18.378908,1.885805,1.591129,0.544512,0.31879,0.358195
19.024841,1.762344,1.716471,0.657705,0.260897,0.347663
20.116016,1.479717,1.320934,0.787054,0.261305,0.354499
18.971645,1.622891,1.674087,0.598793,0.342066,0.349281
18.526709,1.760445,1.837702,0.705624,0.42539,0.386815
17.171793,1.88245,1.218361,0.486538,0.314409,0.193653
19.181839,1.568443,1.819025,0.595327,0.358713,0.399511
19.280104,1.686779,1.786144,0.627666,0.364328,0.356176
18.352293,2.026215,1.522621,0.525228,0.358654,0.283296
19.008854,1.357037,1.782217,0.707582,0.300869,0.404633
19.006666,1.543861,1.723213,0.682301,0.395935,0.432275
19.008993,1.695816,1.689499,0.632984,0.350519,0.377764
19.059427,1.689722,1.712381,0.611298,0.397999,0.3737
18.480467,1.922688,1.789204,0.58799,0.429005,0.358858
17.670259,1.818918,1.328125,0.454824,0.312677,0.22134
17.669355,2.102922,1.436686,0.497765,0.368004,0.22089
19.119616,1.11611,1.70859,0.708565,0.318768,0.359463
18.802084,1.954048,1.52568,0.655138,0.379717,0.402764
19.825613,1.622393,1.600164,0.790129,0.333698,0.483092
18.552853,1.624248,1.528719,0.645237,0.225874,0.269654
19.142984,1.41192,1.71258,0.629786,0.348324,0.360083
17.909914,1.845406,1.558609,0.569269,0.286751,0.294276
19.649204,2.154947,1.722239,0.780466,0.353317,0.503865
18.38732,2.028049,1.736671,0.554838,0.353148,0.34718
17.484198,1.98879,1.485653,0.580145,0.38031,0.260001
19.3685,1.92514,1.74933,0.63451,0.437531,0.399853
18.625265,1.99666,1.845835,0.641232,0.421078,0.401688
17.82687,2.129919,1.499569,0.588465,0.283289,0.264264
18.278801,1.514585,1.483402,0.569716,0.381678,0.279511
18.311932,1.707378,1.514008,0.661621,0.43186,0.282429
18.671801,1.682713,1.659378,0.760578,0.458166,0.435219
19.222267,2.117104,1.684336,0.701809,0.467325,0.420789
18.642969,1.761761,1.670788,0.5886,0.340406,0.310447
18.371323,1.199659,1.499872,0.616335,0.360769,0.290125
18.77112,1.749256,1.732437,0.58301,0.35434,0.262855
19.034874,1.799629,1.551498,0.701662,0.464951,0.259901
19.044115,2.045389,1.841768,0.588251,0.357065,0.350695
19.460146,1.104677,1.772749,0.721159,0.373409,0.428967
17.445311,1.916185,1.209558,0.484564,0.381603,0.191064
18.705523,1.807972,1.596477,0.640369,0.376535,0.310804
20.15321,1.024149,1.460089,0.76642,0.205553,0.377555
19.507402,1.639326,1.432772,0.566055,0.433863,0.368001
17.712032,1.97743,1.353207,0.504236,0.265829,0.2178
19.059147,1.807642,1.649771,0.628485,0.427786,0.310689
18.571417,1.787138,1.573944,0.598164,0.254704,0.328127
18.989513,2.025558,1.753916,0.567596,0.391333,0.357574
17.208763,1.727961,1.393833,0.478148,0.314407,0.216495
18.506969,1.814293,1.607946,0.585697,0.302267,0.299803
18.787731,2.11916,1.703884,0.573158,0.300011,0.320612
18.387247,1.275862,1.46813,0.60601,0.337576,0.369889
18.631311,1.978117,1.644049,0.554703,0.392412,0.370005
19.234831,1.970821,1.752708,0.628086,0.305576,0.375725
18.653156,1.678267,1.567532,0.556942,0.365322,0.291199
18.786325,1.057033,1.613506,0.586323,0.366478,0.355254
18.657681,2.1331,1.746571,0.595079,0.38434,0.357168
18.444336,1.327337,1.706158,0.622402,0.493349,0.360215
19.004856,1.55044,1.820093,0.667953,0.332897,0.411895
20.206522,2.100449,1.721952,0.797354,0.470043,0.501162
19.009495,2.185951,1.885151,0.608891,0.368353,0.379459
18.933491,1.551979,1.631208,0.613138,0.436611,0.381497
18.915089,1.403236,1.741341,0.588409,0.408335,0.375786
19.028734,2.039732,1.846666,0.642252,0.380829,0.417051
20.27598,1.909245,1.65629,0.768728,0.401953,0.447383
20.155708,1.153166,1.745338,0.779669,0.332523,0.400442
17.854671,1.999483,1.41144,0.552374,0.358156,0.274851
19.377945,2.096363,1.875767,0.684557,0.282024,0.40785
19.099579,1.286469,1.822887,0.564947,0.379606,0.354616
17.748575,2.186424,1.385982,0.525551,0.402836,0.223455
17.859974,2.057007,1.309462,0.547686,0.328602,0.232922
18.100449,1.40419,1.412449,0.522219,0.4431,0.309231
20.133953,1.309963,1.82373,0.783819,0.370396,0.464821
18.585361,1.241518,1.83139,0.631001,0.312891,0.347681
17.381371,1.77725,1.39681,0.482801,0.327406,0.233326
19.036095,2.132124,1.708532,0.665773,0.472462,0.422341
17.555473,1.355604,1.427229,0.501698,0.376905,0.226328
17.767458,1.842653,1.321007,0.508833,0.250252,0.220696
18.853813,1.065933,1.672913,0.593777,0.472702,0.369664
18.073574,1.896219,1.704109,0.552456,0.37376,0.367647
19.005392,1.789356,1.827356,0.647203,0.409155,0.409247
19.222622,1.244787,1.650265,0.651957,0.34296,0.345
20.156906,2.012407,1.514505,0.748814,0.432484,0.454867
18.777418,1.619591,1.772821,0.543783,0.36458,0.354959
19.245747,2.157879,1.786724,0.609087,0.291185,0.372801
20.240295,1.617174,1.444082,0.792875,0.274326,0.403949
19.327538,1.860769,1.874701,0.704071,0.324434,0.399658
18.877369,2.172371,1.743818,0.583801,0.397545,0.318669
16.850916,1.984589,1.286428,0.49811,0.330904,0.215824
20.222832,1.441164,1.25325,0.793507,0.425459,0.520074
17.681358,2.156155,1.286747,0.543427,0.333599,0.223292
19.528021,1.356594,1.838347,0.628626,0.272417,0.352671
18.77512,1.400934,1.939011,0.597292,0.272076,0.351977
18.9594,1.563387,1.712429,0.671555,0.37615,0.414351
20.142626,1.763821,1.650206,0.777344,0.348408,0.441448
18.916245,1.093044,1.704037,0.578533,0.451708,0.374643
19.168299,1.437355,1.727638,0.591587,0.318266,0.362848
18.615528,1.759956,1.53149,0.59893,0.380705,0.310199
16.701031,1.909552,1.32237,0.558655,0.338799,0.224283
18.386841,1.6325,1.509438,0.53961,0.323572,0.289516
17.440241,1.900621,1.470858,0.541409,0.291409,0.271911
19.365286,1.047184,1.908995,0.577963,0.425062,0.378484
18.845179,1.311167,1.682217,0.547153,0.383169,0.349065
18.539566,2.103105,1.786785,0.64472,0.287552,0.378716
18.151575,2.17231,1.508211,0.527813,0.325169,0.262549
19.102688,1.971607,1.787695,0.643566,0.27153,0.344562
18.458221,1.894604,1.704063,0.61743,0.287664,0.334327
18.490425,1.722208,1.655653,0.7777,0.456802,0.344551
16.503237,2.052939,1.222593,0.450739,0.393667,0.165618
18.871777,1.049196,1.712624,0.560652,0.407017,0.350597
18.330667,1.763847,1.422789,0.583054,0.391281,0.216716
17.581318,2.035896,1.21204,0.451742,0.36606,0.167785
18.689558,1.875866,1.963354,0.605715,0.369764,0.371969
17.856529,1.854633,1.388166,0.486412,0.289438,0.221103
17.546801,1.925753,1.331099,0.464998,0.349369,0.201269
18.097456,1.709648,1.475737,0.556934,0.210575,0.256394
18.400946,2.130686,1.503941,0.585987,0.445503,0.347832
19.901222,1.030781,1.24551,0.785686,0.342154,0.533689
17.387062,1.788101,1.291445,0.513077,0.34141,0.19847
18.821011,1.799408,1.599033,0.627762,0.311852,0.344321
18.805849,1.190907,1.631407,0.630714,0.457813,0.359161
17.839748,2.163742,1.306559,0.608503,0.258263,0.193876
20.509676,1.255402,1.490786,0.745611,0.314249,0.389352
17.88567,1.520908,1.502623,0.588476,0.337141,0.285517
19.382511,2.127714,1.811905,0.647209,0.333403,0.432041
19.343405,1.737596,1.74979,0.674734,0.471127,0.386803
19.010191,1.855152,1.888512,0.601622,0.336889,0.386922
18.394531,2.186933,1.457029,0.627018,0.41684,0.239772
19.434963,1.533073,1.707666,0.707127,0.372471,0.410068
20.369806,1.378872,1.434845,0.734261,0.409754,0.452594
19.181549,1.383276,1.70561,0.669321,0.428316,0.400491
18.884645,1.807844,1.766285,0.615974,0.331783,0.368728
18.239731,1.805647,1.600679,0.535391,0.365261,0.285538
18.906693,1.524233,1.80142,0.594957,0.352226,0.355701
18.501356,2.022139,1.724707,0.588282,0.363592,0.356807
19.328541,1.403044,1.818125,0.753044,0.448828,0.3468
17.849478,1.922602,1.326286,0.518595,0.322523,0.212918
17.37652,2.002653,1.283398,0.501469,0.313787,0.204774
17.654619,1.930048,1.204655,0.4517,0.337503,0.184712
18.162819,1.65106,1.471539,0.514257,0.313499,0.271069
18.858803,1.703695,1.733439,0.526638,0.418644,0.317126
19.628519,1.633955,1.633225,0.754787,0.428329,0.45306
18.599585,1.889381,1.403446,0.474203,0.331261,0.231179
19.146509,1.518997,1.718227,0.627356,0.371256,0.33769
18.012653,2.110151,1.489834,0.504219,0.326519,0.258559
17.257982,2.027967,1.422617,0.510103,0.328419,0.241377
17.877028,1.825398,1.540247,0.581226,0.244551,0.31092
18.779697,2.060759,1.766458,0.584291,0.378475,0.385553
18.561655,1.784031,1.83325,0.618471,0.374601,0.346742
17.375719,1.955986,1.295364,0.515192,0.353905,0.200662
18.769299,1.43893,1.644011,0.643337,0.368004,0.393583
17.233112,2.140862,1.325804,0.498526,0.385353,0.209036
17.092493,2.119102,1.38102,0.521427,0.358561,0.208412
18.980316,1.658112,1.635611,0.701733,0.404375,0.414174
17.609907,2.146696,1.319853,0.463306,0.349516,0.208629
18.948242,1.832516,1.752857,0.524071,0.466459,0.353267
18.60597,1.718666,1.601212,0.535358,0.307529,0.274912
18.841818,1.69784,1.543762,0.597996,0.367651,0.251938
17.186647,1.760155,1.249407,0.477785,0.385077,0.185675
19.680981,1.431763,1.834816,0.635792,0.486122,0.391555
18.292673,1.809803,1.697813,0.589441,0.404293,0.330666
18.357143,1.445461,1.809866,0.614328,0.426525,0.391349
17.82332,1.317572,1.288563,0.529919,0.365271,0.308072
18.059313,2.194202,1.567062,0.602299,0.431002,0.306765
18.839565,1.363882,1.549629,0.664194,0.371622,0.299821
18.993261,1.314817,1.535111,0.728443,0.397564,0.298831
18.592489,1.913092,1.738567,0.577814,0.313179,0.325523
19.240423,1.824234,1.791338,0.679211,0.38158,0.40092
18.276516,1.988752,1.435986,0.546524,0.394547,0.279985
17.669199,1.690651,1.211281,0.459322,0.361866,0.18765
18.246578,1.61105,1.51314,0.543749,0.353888,0.266558
17.615814,2.015062,1.488813,0.524961,0.349009,0.267095
18.249783,1.933399,1.586655,0.533789,0.358368,0.313031
19.270702,1.669657,1.777292,0.663877,0.448759,0.379362
17.243687,2.07164,1.5837,0.536911,0.365463,0.232427
17.778267,2.160255,1.508995,0.506649,0.348778,0.245302
18.610371,1.804783,1.700518,0.56822,0.394384,0.336203
17.562605,2.183062,1.389488,0.514395,0.350428,0.219619
18.477081,1.834806,1.566917,0.529476,0.307507,0.28673
18.028191,1.70459,1.597538,0.523056,0.357508,0.281355
18.763687,1.797834,1.562927,0.587845,0.355587,0.287156
19.448675,1.856461,1.80213,0.66968,0.40288,0.390933
17.569105,2.149466,1.315498,0.47644,0.35099,0.202118
18.840387,1.163874,1.867924,0.70723,0.44285,0.416284
20.070963,1.408297,1.515141,0.765463,0.200262,0.44057
20.227896,1.102386,1.728609,0.791687,0.397915,0.452071
18.641621,1.576967,1.538023,0.593969,0.479353,0.303294
18.51371,1.656834,1.784628,0.55414,0.346516,0.332134
18.475609,1.617847,1.642551,0.650099,0.385277,0.300551
18.635963,1.808895,1.859669,0.691576,0.277187,0.360067
17.927174,1.897995,1.33061,0.527426,0.306402,0.235983
19.346289,1.750023,1.728386,0.765562,0.256453,0.445448
18.500147,1.47937,1.491999,0.638714,0.414097,0.283451
19.763889,1.858252,1.504448,0.777111,0.42724,0.500362
17.940361,1.567286,1.425964,0.525646,0.321119,0.246199
18.101061,2.151239,1.414955,0.534899,0.339781,0.243658
19.860916,1.366892,1.436485,0.470921,0.371799,0.264508
18.187792,2.06163,1.472076,0.498894,0.337524,0.259878
20.319504,1.72394,1.205996,0.719624,0.361355,0.565858
19.362667,1.888136,1.645498,0.746637,0.491478,0.440758
19.368532,1.748535,1.740534,0.736115,0.358263,0.462829
19.087549,2.123239,1.753571,0.60935,0.397785,0.340915
17.040134,1.803282,1.353138,0.493864,0.368317,0.199947
17.884062,1.930126,1.466305,0.55582,0.404928,0.256035
19.269808,1.07453,1.731029,0.762363,0.282253,0.464927
17.983885,1.820339,1.608549,0.576887,0.354233,0.301409
17.916866,2.151997,1.497482,0.561302,0.371275,0.283529
17.301765,2.039156,1.24263,0.488935,0.307583,0.193984
19.381109,1.322052,1.232983,0.765778,0.28574,0.536712
19.608938,1.694317,1.658478,0.767202,0.275776,0.420667
19.277843,1.688627,1.728153,0.768122,0.314451,0.383909
19.264156,1.596079,1.801138,0.73134,0.390432,0.429394
19.532972,1.388935,1.832045,0.664389,0.419664,0.40215
18.069094,1.631828,1.431532,0.580614,0.343962,0.263771
17.945957,1.614113,1.891073,0.640213,0.416702,0.385005
19.309372,1.589476,1.629431,0.726353,0.368216,0.386862
19.023504,1.620064,1.649683,0.637627,0.378143,0.384922
19.373369,1.842236,1.697865,0.687307,0.313786,0.406524
19.695383,1.707012,1.627714,0.766586,0.363514,0.460653
19.741543,1.045132,1.667095,0.733284,0.411802,0.444486
18.501097,2.058235,1.578596,0.583813,0.375296,0.283879
18.798365,1.307961,1.637407,0.573673,0.254559,0.353225
18.144913,1.413317,1.606314,0.65543,0.396229,0.344715
17.747482,1.822161,1.418579,0.49283,0.302376,0.24044
19.265608,2.01,1.7847,0.585005,0.418341,0.359422
18.103022,1.896376,1.427141,0.521574,0.298258,0.253519
18.835728,1.002212,1.691608,0.740385,0.343615,0.46056
19.158407,1.962654,1.814444,0.794697,0.487265,0.449099
19.062836,1.150318,1.71529,0.643219,0.362799,0.411718
18.925842,1.926237,1.696678,0.595715,0.288206,0.345535
18.429483,1.937523,1.445221,0.570717,0.31028,0.276733
17.912331,1.985756,1.367718,0.509396,0.29756,0.232047
18.871433,2.113152,1.589106,0.617498,0.400213,0.355165
18.326389,1.657414,1.529179,0.605165,0.386341,0.324781
18.812281,1.528404,1.646164,0.548658,0.410042,0.379568
17.46402,1.949591,1.363306,0.494129,0.311306,0.217911
18.150124,2.069403,1.522917,0.572996,0.313278,0.284276
18.813616,2.168745,1.488609,0.558367,0.33979,0.286155
19.193287,1.669422,1.697796,0.651123,0.35383,0.362956
18.481968,1.384569,1.443602,0.639671,0.434425,0.285817
18.806643,1.379957,1.623652,0.645327,0.355171,0.348847
18.632875,1.550287,1.612663,0.586645,0.327034,0.374641
18.471771,1.423042,1.6134,0.573029,0.315247,0.310373
17.716192,1.929995,1.295277,0.600693,0.299709,0.224887
18.237951,1.758268,1.491602,0.583755,0.309509,0.284748
17.744707,1.896954,1.399252,0.544512,0.281557,0.232023
17.620974,1.571096,1.315622,0.511583,0.314425,0.20827
18.543854,1.961163,1.560848,0.628244,0.295086,0.320296
18.472286,1.437319,1.628267,0.592379,0.316328,0.304606
18.175962,2.076752,1.663437,0.53606,0.361958,0.325729
17.957247,2.10479,1.642055,0.559204,0.402004,0.325664
17.933847,2.172457,1.355251,0.533932,0.362242,0.199854
18.904762,2.191784,1.742531,0.630594,0.385012,0.38524
18.114408,1.943411,1.699404,0.588392,0.383518,0.329395
18.144896,2.054628,1.514612,0.537909,0.38332,0.271242
18.752665,1.57737,1.606863,0.623367,0.432638,0.334291
19.526257,2.152254,1.53474,0.766869,0.364603,0.448855
19.04394,1.314541,1.67053,0.619564,0.372265,0.393285
17.84576,2.037539,1.382404,0.529072,0.298817,0.237642
16.865288,2.134226,1.409706,0.519747,0.310822,0.239059
17.794718,2.160749,1.397406,0.53462,0.337044,0.242311
18.232782,2.088366,1.466557,0.536722,0.352444,0.24652
18.8638,1.241075,1.748865,0.642879,0.468826,0.392324
17.837984,1.913996,1.363497,0.535658,0.348368,0.242725
17.482664,1.911949,1.364121,0.489683,0.363501,0.214809
19.026186,1.630312,1.700611,0.655828,0.34564,0.413164
17.444706,2.023815,1.313591,0.506578,0.342783,0.20561
18.315929,1.886791,1.515306,0.535995,0.306335,0.26181
20.045336,1.378363,1.42104,0.796946,0.330912,0.530705
20.152634,1.352772,1.487333,0.512669,0.455427,0.489385
20.261469,1.318325,1.657644,0.703627,0.476936,0.423517
19.826275,1.667662,1.883244,0.588644,0.330599,0.359641
20.155476,1.082102,1.437954,0.481913,0.271942,0.363547
18.727766,1.865484,1.632059,0.547775,0.345823,0.309553
19.489641,2.031553,1.266312,0.495226,0.261421,0.185797
18.784386,1.666233,1.895384,0.712154,0.388161,0.412758
19.380795,1.170651,1.705156,0.661028,0.354059,0.396806
18.868799,1.596575,1.71555,0.57535,0.36924,0.322586
