mag_r,u-g,g-r,r-i,i-z,z_spec
19.331053,1.794752,1.815939,0.770197,0.453207,0.420165
20.331055,1.942629,1.453297,0.79529,0.4587,0.452973
18.090153,1.288156,1.562584,0.539019,0.339142,0.291641
17.979097,1.693991,1.450825,0.651224,0.454615,0.190804
19.402418,1.568787,1.916874,0.743361,0.304426,0.425117
19.80517,1.28989,1.421137,0.784523,0.374628,0.481312
19.129526,2.02236,1.8466,0.654097,0.399109,0.386095
18.727585,1.345936,1.526623,0.600681,0.343966,0.292939
19.007814,1.60548,1.70052,0.63719,0.44928,0.40494
18.128704,1.454758,1.521458,0.537107,0.284513,0.27983
17.185331,2.066761,1.474762,0.511187,0.348684,0.226361
18.733843,1.222412,1.611519,0.601715,0.395647,0.340723
17.887928,1.590137,1.356245,0.511818,0.357294,0.237379
20.109856,1.433014,1.689459,0.78014,0.44495,0.460934
17.410711,1.81818,1.403803,0.490942,0.368593,0.220196
18.35154,1.882353,1.594511,0.564688,0.351789,0.283811
18.47234,1.836508,1.694023,0.616999,0.457672,0.340902
17.886978,2.059101,1.396322,0.531254,0.42152,0.232407
17.198425,2.065771,1.211567,0.447906,0.28544,0.213058
18.957407,1.585859,1.813431,0.58605,0.4505,0.331833
20.440836,1.433601,1.522398,0.792665,0.366301,0.479779
17.643036,1.799099,1.316462,0.578838,0.493544,0.148812
17.403238,1.821968,1.213205,0.465048,0.35202,0.172407
18.180883,1.45853,1.482994,0.523304,0.379591,0.257029
19.052788,1.093311,1.760759,0.651323,0.305506,0.357139
18.458475,2.141287,1.605934,0.606546,0.364414,0.295088
18.289675,1.267157,1.585007,0.56675,0.416988,0.293138
18.557417,1.57852,1.666893,0.651873,0.442015,0.379076
18.079775,1.798035,1.471415,0.537945,0.327772,0.260368
19.56428,2.046133,1.72304,0.674446,0.389761,0.355657
17.282513,1.785692,1.553976,0.471664,0.346151,0.255058
19.117224,1.879885,1.887526,0.541624,0.371733,0.364076
19.106598,1.552399,1.814379,0.586189,0.41736,0.35926
19.102062,1.857069,1.813316,0.659601,0.449831,0.442518
19.316523,1.169575,1.825224,0.675741,0.362804,0.319782
19.230995,1.02422,1.670918,0.733753,0.401402,0.407853
19.970394,1.224148,1.497366,0.774,0.252577,0.592176
17.194199,2.068293,1.255913,0.470436,0.380915,0.181661
19.384863,1.360861,1.895315,0.686592,0.377171,0.407242
17.754471,1.851057,1.488049,0.549301,0.412846,0.271451
19.28767,1.445208,1.667183,0.656717,0.437147,0.437458
17.690969,1.976568,1.530775,0.552017,0.418085,0.28263
19.302719,1.519566,1.874346,0.656422,0.371141,0.345103
18.624081,1.649248,1.698456,0.56811,0.372118,0.328654
18.67976,1.650251,1.787212,0.650017,0.377378,0.37465
17.892763,1.908707,1.441105,0.525686,0.345186,0.270238
17.555967,2.062504,1.310961,0.463404,0.314758,0.191893
19.188046,1.240566,1.67498,0.650749,0.397966,0.313882
17.478878,1.93873,1.201212,0.485075,0.354233,0.175936
18.344025,1.870297,1.394922,0.578308,0.377602,0.243709
19.456947,1.303869,1.797728,0.727566,0.437319,0.434685
17.78385,1.746822,1.312798,0.506433,0.309795,0.20035
17.476053,1.482266,1.303732,0.475695,0.362377,0.187002
19.692095,1.243545,1.482418,0.783339,0.362619,0.489859
18.297474,2.031088,1.513424,0.56089,0.429312,0.275794
18.866566,1.707869,1.632334,0.581186,0.449291,0.385913
19.327568,1.560085,1.810144,0.598587,0.308561,0.375743
18.300821,1.821079,1.84767,0.689571,0.441484,0.394373
17.545469,1.978523,1.271633,0.496309,0.362177,0.196732
18.643892,1.15967,1.795914,0.571489,0.42203,0.354826
18.503828,1.502077,1.657404,0.607336,0.378387,0.395656
17.773491,1.914654,1.459974,0.525677,0.36673,0.225163
18.25387,2.162043,1.627172,0.538555,0.393791,0.264549
17.294191,2.025995,1.284864,0.490921,0.382786,0.206373
18.127174,1.782574,1.514269,0.554573,0.389856,0.262782
18.395409,1.342161,1.677311,0.626211,0.361822,0.307151
18.367416,1.275934,1.619039,0.581808,0.366915,0.296756
19.698017,1.322529,1.748501,0.789358,0.483438,0.435032
19.188231,1.845173,1.688356,0.67112,0.338411,0.428764
19.853119,1.026533,1.685253,0.789345,0.494699,0.428731
20.020628,1.252432,1.779526,0.786238,0.492096,0.437457
18.135227,1.919296,1.418146,0.547981,0.408968,0.270044
18.316799,1.908813,1.515097,0.544321,0.402052,0.254692
17.956337,1.817598,1.419184,0.560398,0.403227,0.219373
19.34351,1.607058,1.758341,0.630405,0.368925,0.385712
16.691734,1.982069,1.256905,0.476677,0.374667,0.188036
18.899223,1.571051,1.749371,0.628836,0.4119,0.369747
18.041254,2.154806,1.786245,0.617504,0.459808,0.379564
19.484732,1.33942,1.760578,0.675413,0.280556,0.384471
18.368771,1.851889,1.49967,0.543123,0.387188,0.261002
17.73555,2.075592,1.210018,0.493839,0.376173,0.175148
18.598101,1.737175,1.73876,0.676517,0.338879,0.386705
18.82246,1.653326,1.657827,0.572279,0.387703,0.325208
18.909019,1.602329,1.63747,0.611748,0.40723,0.381805
19.065596,1.338848,1.720921,0.577318,0.358543,0.368458
18.275259,1.688921,1.655075,0.558283,0.311514,0.306198
18.734753,1.551374,1.785776,0.646795,0.410212,0.391033
18.57128,1.388325,1.59584,0.550283,0.350878,0.314206
18.271032,1.923271,1.483362,0.562506,0.338949,0.259728
18.202774,1.614328,1.61121,0.56955,0.357048,0.328743
20.373178,1.074593,1.252972,0.745884,0.39776,0.316605
19.492828,1.569494,1.721371,0.70919,0.492287,0.406185
19.788498,1.417656,1.333715,0.748297,0.357618,0.504618
17.676901,1.953402,1.392885,0.520618,0.327021,0.227809
17.559029,1.783419,1.290049,0.525358,0.374502,0.175585
18.338535,1.744793,1.463781,0.555479,0.333479,0.217142
18.803329,1.528053,1.747091,0.625008,0.348312,0.347643
18.919321,2.155636,1.720518,0.724764,0.36344,0.45719
19.183119,1.768107,1.78919,0.649828,0.473373,0.4248
17.747309,2.07387,1.442013,0.524681,0.359034,0.222507
17.032949,2.170851,1.211883,0.481798,0.362343,0.174604
17.581118,1.804125,1.321913,0.486614,0.323652,0.22733
19.413929,1.709332,1.724796,0.729233,0.47389,0.418025
18.46706,1.084169,1.539032,0.571699,0.413609,0.286061
17.844276,1.577736,1.416794,0.511364,0.327478,0.24942
18.512127,2.004263,1.501137,0.597292,0.419582,0.305051
19.11482,1.192701,1.812241,0.64262,0.401581,0.3213
16.700567,1.898586,1.342547,0.503147,0.371362,0.207361
17.658957,1.901323,1.252892,0.497955,0.349482,0.205616
18.688225,1.564825,1.593514,0.589193,0.37081,0.320698
19.299477,2.084249,1.718878,0.64612,0.351759,0.371972
17.558655,2.070925,1.385651,0.527466,0.420717,0.206257
20.233612,1.238106,1.587099,0.762712,0.306616,0.439498
18.500458,1.049398,1.624502,0.587742,0.33032,0.40896
18.475952,1.817976,1.596086,0.65624,0.401628,0.278604
18.764893,1.663591,1.681492,0.54324,0.255463,0.337705
17.506866,1.873556,1.412878,0.49962,0.362049,0.223027
17.748228,2.14867,1.49902,0.556721,0.353415,0.267223
18.751345,1.325354,1.555748,0.555401,0.355156,0.278267
17.758833,1.684935,1.33041,0.488235,0.365454,0.199451
18.579563,1.952736,1.713814,0.559727,0.376074,0.325508
18.903482,1.485426,1.741489,0.589308,0.444366,0.358062
19.563198,2.019192,1.863945,0.637295,0.419786,0.353714
18.08959,1.625603,1.374039,0.570871,0.399206,0.272787
20.159214,1.365002,1.608278,0.785648,0.420879,0.402552
18.392214,1.975599,1.702833,0.615227,0.355501,0.324556
18.286251,2.147757,1.470404,0.525454,0.387905,0.240729
19.215677,2.020721,1.808163,0.712011,0.445045,0.440929
18.453503,1.158813,1.520977,0.539261,0.369202,0.243735
17.585064,1.97621,1.275597,0.513857,0.373346,0.207052
17.903732,1.698502,1.358017,0.556206,0.377108,0.233617
18.019135,2.103001,1.451889,0.51305,0.321005,0.292803
18.913265,1.591023,1.815378,0.703508,0.316132,0.346842
18.695255,1.900755,1.479883,0.596485,0.376574,0.277794
18.093809,1.626799,1.427561,0.546806,0.394602,0.231959
18.306656,1.843748,1.502029,0.558388,0.395206,0.334801
18.980904,1.697254,1.703011,0.559032,0.403803,0.336315
17.828136,1.760738,1.456778,0.540096,0.412426,0.234089
19.116667,1.829454,1.814051,0.623398,0.396135,0.344353
18.425968,1.847376,1.649372,0.574972,0.408773,0.337706
18.141781,1.915216,1.526438,0.547102,0.486872,0.34102
17.68054,2.068441,1.311901,0.497625,0.330887,0.214841
19.031734,1.212214,1.709751,0.719444,0.436865,0.439959
17.49295,1.885239,1.326893,0.4881,0.345297,0.215938
18.342182,1.350962,1.815453,0.655098,0.460659,0.387187
17.250608,2.169439,1.383768,0.518734,0.361313,0.236492
17.773914,2.123812,1.517681,0.559052,0.381771,0.263489
19.42452,1.348982,1.723284,0.724737,0.28817,0.374577
18.870079,1.219084,1.889082,0.634823,0.358294,0.373484
17.818546,1.989861,1.468622,0.511568,0.346413,0.260821
18.592001,1.842979,1.559349,0.549728,0.344234,0.324506
18.316029,1.516216,1.500092,0.560919,0.364046,0.265606
20.506519,1.34487,1.491222,0.757828,0.407572,0.37071
18.414259,1.883251,1.759352,0.68956,0.365864,0.383767
18.40481,1.136198,1.651478,0.666681,0.477165,0.38391
18.546692,2.030153,1.647512,0.581831,0.398117,0.327999
18.125994,1.744608,1.535601,0.574268,0.373856,0.280615
18.718374,1.94693,1.774221,0.659864,0.385183,0.387211
18.209604,1.967779,1.371714,0.566797,0.32835,0.300963
20.30607,1.019798,1.523964,0.765848,0.369164,0.449026
18.426052,1.700638,1.628458,0.596558,0.332108,0.326187
18.378706,1.331028,1.450184,0.617695,0.444124,0.364699
18.279554,1.779289,1.799023,0.603117,0.389544,0.36207
19.960777,1.868288,1.430103,0.780533,0.439743,0.509485
19.52397,1.400801,1.796766,0.729336,0.445263,0.408965
18.43656,1.703323,1.596771,0.559843,0.351852,0.289021
18.960279,1.720699,1.613094,0.66246,0.331818,0.312936
17.072718,1.561636,1.316734,0.511204,0.322498,0.226725
19.576605,1.723482,1.768032,0.685284,0.457399,0.368692
19.156624,1.844233,1.766007,0.613691,0.337049,0.329398
18.886366,1.664566,1.593523,0.766228,0.255692,0.428989
19.24667,1.613274,1.718298,0.669865,0.378176,0.402236
17.899893,2.179916,1.415523,0.525307,0.344028,0.258477
17.824999,2.04332,1.323385,0.489716,0.29361,0.223909
17.783693,1.86368,1.365473,0.530102,0.326958,0.222454
18.762648,1.734104,1.815256,0.712404,0.390076,0.371871
18.813446,1.963137,1.673059,0.69449,0.408075,0.37144
20.02935,1.608812,1.485563,0.773981,0.441227,0.492998
17.854759,1.576548,1.505444,0.561037,0.344505,0.263696
19.445154,2.17309,1.771324,0.747145,0.410803,0.429871
17.607224,2.124727,1.500948,0.571898,0.331949,0.285535
19.757673,1.590216,1.501949,0.781178,0.453327,0.310622
20.374788,1.409218,1.560865,0.755186,0.425325,0.482621
17.495882,1.790543,1.248423,0.505402,0.338856,0.1934
20.709574,1.922255,1.296415,0.75942,0.414118,0.38972
18.548216,1.907934,1.492279,0.602688,0.370218,0.291293
20.15003,1.203482,1.439682,0.755108,0.490982,0.403298
17.772882,1.844959,1.365967,0.555321,0.346598,0.228023
17.983429,1.873714,1.373282,0.535625,0.314209,0.288672
16.629688,2.137733,1.2218,0.478739,0.340459,0.168624
17.838461,1.948381,1.421782,0.523199,0.387562,0.222622
17.895988,1.904503,1.428597,0.504316,0.295868,0.222011
17.593859,1.332373,1.325195,0.489836,0.232048,0.22436
16.989492,1.812202,1.284176,0.46771,0.349157,0.190423
17.278107,1.940863,1.26053,0.523848,0.32497,0.190105
17.793242,2.108034,1.5273,0.551302,0.3386,0.284959
19.282597,1.778591,1.693476,0.680695,0.252071,0.397695
20.166613,1.145836,1.395214,0.739643,0.371132,0.445762
17.772337,2.102316,1.298073,0.507963,0.307636,0.201943
19.27162,1.705652,1.733334,0.650431,0.350674,0.363227
17.361517,1.728241,1.276676,0.511202,0.373789,0.18676
17.694304,1.745173,1.435829,0.571323,0.337328,0.234704
20.426649,1.991243,1.705023,0.796618,0.449352,0.438209
19.36397,1.858345,1.732063,0.719717,0.398424,0.433526
19.524082,1.906008,1.790587,0.676826,0.392992,0.36513
19.009579,1.413708,1.683308,0.623251,0.376715,0.382774
18.068832,1.715774,1.650696,0.670185,0.457138,0.427264
17.361567,1.779684,1.230322,0.474295,0.36725,0.181549
19.162775,1.301338,1.661823,0.696241,0.306482,0.431614
19.463808,1.392454,1.945503,0.6175,0.385813,0.394296
18.897121,1.792952,1.517061,0.69985,0.399734,0.299093
18.321079,1.747389,1.794611,0.593716,0.300602,0.337671
18.28957,1.418974,1.527933,0.681498,0.233475,0.335729
17.472404,1.535084,1.234215,0.537216,0.407085,0.263257
18.234198,1.390997,1.654406,0.567287,0.405037,0.327948
18.98171,1.532171,1.643291,0.607594,0.362545,0.360672
18.519672,1.981525,1.4438,0.604876,0.386623,0.259467
18.515783,1.698467,1.567787,0.582516,0.396788,0.296115
17.51494,2.065947,1.256412,0.466515,0.34956,0.183202
18.00095,1.523148,1.474543,0.598682,0.437681,0.318052
18.689085,2.180637,1.666462,0.606544,0.314991,0.317499
17.930786,1.975939,1.351067,0.506344,0.301067,0.242223
18.180286,1.7045,1.596031,0.572176,0.361828,0.30523
17.77803,1.918285,1.295794,0.502975,0.380068,0.194461
17.993568,1.775318,1.518209,0.520725,0.352379,0.261865
17.973066,2.113424,1.410196,0.496834,0.258184,0.211815
18.407961,1.776661,1.715118,0.641253,0.249153,0.356786
17.730873,2.181505,1.362926,0.495916,0.333511,0.220075
18.788443,1.989941,1.585125,0.601599,0.353443,0.300239
18.128977,1.473167,1.428959,0.542578,0.324396,0.228678
17.519464,1.262989,1.513868,0.555931,0.331154,0.265374
18.801962,1.71958,1.690485,0.599567,0.416813,0.327438
17.600645,1.995964,1.483551,0.534813,0.300777,0.249642
18.689432,1.838779,1.516003,0.603964,0.354294,0.31278
18.732519,1.683746,1.663271,0.648766,0.317467,0.376561
17.763674,2.121254,1.343105,0.526503,0.351707,0.20061
17.687912,1.542765,1.260014,0.50959,0.282644,0.19972
19.394199,1.315464,1.82266,0.768715,0.448189,0.412794
17.558348,2.094047,1.307634,0.504286,0.360872,0.196678
18.686224,1.675222,1.519541,0.65023,0.438284,0.26528
18.322926,1.609707,1.438547,0.551357,0.412361,0.266421
17.597275,1.827639,1.326296,0.4886,0.327778,0.222854
20.015747,1.20575,1.733631,0.772961,0.448059,0.469217
18.055977,1.740675,1.506693,0.572609,0.371595,0.276294
18.887136,1.641287,1.798786,0.643505,0.383976,0.33114
18.372068,1.680752,1.415518,0.584579,0.386436,0.249983
18.273891,1.96258,1.436134,0.543159,0.298794,0.259469
19.422205,2.072443,1.873123,0.768682,0.325272,0.445777
18.423958,1.788118,1.60255,0.588108,0.343645,0.356839
18.633347,1.777094,1.734806,0.601593,0.366978,0.35089
19.989958,1.807266,1.498859,0.749563,0.426592,0.41212
20.206186,1.471163,1.409498,0.735977,0.271395,0.472882
20.357977,2.198557,1.688681,0.76746,0.473534,0.418237
19.603392,1.685253,1.397471,0.731968,0.453302,0.443832
17.297598,1.971054,1.218445,0.485199,0.308237,0.189172
17.93885,1.484344,1.402767,0.570309,0.415033,0.2396
18.510859,1.519352,1.566807,0.586695,0.308636,0.322968
19.176891,1.643736,1.757948,0.650736,0.448336,0.378568
19.286074,1.759129,1.763926,0.74922,0.476448,0.410533
19.22769,1.496975,1.768765,0.749636,0.347641,0.430209
17.160601,2.06949,1.210148,0.484373,0.350878,0.17911
17.881075,2.160946,1.552877,0.56916,0.356997,0.276011
17.473278,1.512485,1.554281,0.545675,0.370287,0.276914
19.684772,1.67325,1.693668,0.77993,0.456108,0.490285
18.575319,2.025673,1.530682,0.657192,0.464914,0.244301
19.469807,1.812229,1.577042,0.793354,0.437164,0.475068
18.32568,1.672584,1.588989,0.58559,0.395588,0.299711
16.275293,1.928791,1.294672,0.505824,0.311165,0.18722
17.555511,1.955788,1.383387,0.559063,0.373693,0.237233
18.254038,1.635164,1.49423,0.539232,0.338743,0.304158
18.997026,1.188953,1.802162,0.585114,0.465006,0.378891
20.418955,1.587892,1.452059,0.798634,0.233927,0.4661
18.351177,1.345673,1.55958,0.602468,0.355141,0.277727
17.689447,2.105021,1.38419,0.472637,0.330137,0.235122
18.278564,1.943075,1.523428,0.562397,0.363316,0.290864
17.437704,2.009071,1.438457,0.585634,0.346016,0.251287
18.151871,1.604637,1.378624,0.566147,0.414667,0.245678
19.248531,1.848583,1.64328,0.709585,0.309299,0.359714
17.979879,2.093824,1.535232,0.490461,0.300892,0.298123
19.298698,1.157909,1.691143,0.66811,0.491972,0.375753
18.214621,1.226559,1.593523,0.613708,0.39473,0.302091
18.239389,1.679388,1.596813,0.578815,0.432468,0.295371
17.614552,1.669651,1.488237,0.537401,0.369406,0.245856
17.528305,1.721292,1.269422,0.535221,0.328947,0.196789
18.452427,1.653828,1.703566,0.624729,0.344896,0.360055
17.67828,1.60762,1.271124,0.512575,0.350338,0.187047
18.806213,1.37113,1.664347,0.6078,0.361486,0.338538
18.816784,1.655357,1.755402,0.647606,0.428709,0.404578
17.889006,1.904676,1.413714,0.523523,0.359753,0.254461
19.120947,1.141665,1.810017,0.662878,0.371704,0.309882
18.869846,1.463369,1.722889,0.617807,0.348566,0.26839
17.770994,1.702883,1.282829,0.513443,0.347372,0.195662
19.263168,1.226696,1.404865,0.728148,0.351934,0.312711
18.764891,1.932951,1.645029,0.598862,0.396809,0.33095
19.286802,1.767042,1.755423,0.680618,0.350262,0.404264
18.066683,1.432743,1.362509,0.550112,0.331793,0.225563
19.548206,1.196817,1.50182,0.745342,0.445412,0.488895
17.731207,1.513693,1.300402,0.480902,0.343878,0.216638
19.04109,2.199684,1.73259,0.558727,0.31562,0.32892
19.193504,1.784494,1.728321,0.62817,0.340309,0.33508
18.371506,1.263197,1.602491,0.574476,0.438173,0.345084
17.401024,1.855114,1.286139,0.469339,0.297583,0.204023
19.456631,1.582205,1.674139,0.743738,0.337612,0.417147
18.168167,1.767609,1.395134,0.538286,0.338816,0.241951
18.401642,1.386377,1.755939,0.708244,0.411684,0.421808
18.575256,1.856363,1.738218,0.593105,0.446587,0.385409
18.030539,1.570045,1.48337,0.581791,0.313541,0.270319
18.456352,1.785875,1.778368,0.576078,0.407648,0.37361
18.288023,1.712263,1.472448,0.543682,0.361208,0.302718
17.181246,1.973852,1.326313,0.516384,0.391357,0.191342
18.346306,1.879435,1.551249,0.583017,0.460962,0.298971
16.69569,1.977503,1.290327,0.497677,0.363603,0.193037
19.027857,1.453716,1.759604,0.571192,0.347706,0.325722
19.417484,1.418779,1.717445,0.748844,0.421463,0.437444
18.935043,1.540527,1.554829,0.792191,0.257088,0.517725
19.067764,1.587223,1.732849,0.628384,0.410658,0.426603
20.520149,2.196133,1.427883,0.604801,0.272644,0.28508
18.180454,1.760149,1.333973,0.642269,0.413174,0.226698
17.983065,2.031532,1.35891,0.588797,0.345667,0.227933
17.932999,1.546991,1.448864,0.538342,0.358103,0.239788
17.624973,2.039286,1.289,0.469421,0.343971,0.194554
19.150124,2.113998,1.909197,0.576775,0.30669,0.357247
18.206322,1.484203,1.488125,0.502897,0.361162,0.252303
18.601822,1.095745,1.693193,0.571972,0.386662,0.324317
18.100985,1.29262,1.5397,0.523931,0.283133,0.27159
17.90453,1.408026,1.357847,0.512232,0.376572,0.244148
18.13344,1.408476,1.600079,0.571253,0.214952,0.337332
19.239861,1.774473,1.780914,0.650551,0.444859,0.401517
20.254248,1.497042,1.336019,0.760164,0.321072,0.452341
18.467415,1.788044,1.847952,0.625031,0.324389,0.371673
19.091888,1.164696,1.79126,0.716133,0.404093,0.449264
18.97641,1.144936,1.742107,0.614567,0.380281,0.346187
17.215223,1.918531,1.425612,0.543724,0.369055,0.222782
17.257244,1.465895,1.253553,0.476618,0.331881,0.198868
17.489113,1.619223,1.314169,0.468349,0.307144,0.251202
19.203157,1.438234,1.757784,0.593723,0.414867,0.371486
20.12075,1.253763,1.464483,0.779518,0.263401,0.464561
17.763477,1.635241,1.311602,0.491684,0.268749,0.254353
19.491184,1.490753,1.787495,0.653608,0.456896,0.456117
18.170414,1.451321,1.472759,0.543671,0.325085,0.311193
18.123276,1.894546,1.589123,0.599325,0.280836,0.309429
18.706797,1.553778,1.720579,0.566999,0.35293,0.307276
18.258375,1.820585,1.580719,0.544733,0.31913,0.298592
18.31237,1.674171,1.503908,0.589203,0.338654,0.298128
18.525639,1.7694,1.563814,0.5949,0.327063,0.295891
18.81077,2.010098,1.831446,0.645187,0.417501,0.384381
18.265694,1.782564,1.516458,0.518585,0.361494,0.284119
17.757713,2.053932,1.499687,0.51334,0.303066,0.226764
19.090769,2.048304,1.795536,0.571041,0.370411,0.345846
18.426113,1.421986,1.576555,0.509674,0.351866,0.2579
18.525242,1.78462,1.794462,0.579708,0.392509,0.346235
17.23411,1.43968,1.289333,0.511694,0.347206,0.254177
18.489269,1.676659,1.559263,0.590494,0.421173,0.267438
18.343433,1.955244,1.539347,0.672615,0.327402,0.269729
17.494381,1.784306,1.450546,0.505587,0.336723,0.240869
19.508865,1.131659,1.340734,0.739025,0.422733,0.250997
18.828819,1.548702,1.554041,0.597858,0.408342,0.334139
18.990118,1.21537,1.819281,0.595703,0.437513,0.363096
19.155067,1.251169,1.719288,0.68227,0.341675,0.396417
17.872154,1.479429,1.655916,0.603483,0.387186,0.282637
18.855713,2.197689,1.624073,0.658241,0.380224,0.268489
17.981783,1.548756,1.545351,0.564325,0.375685,0.264047
18.965298,1.699677,1.702614,0.605408,0.375326,0.359477
18.737528,2.065927,1.610039,0.622421,0.357349,0.353801
17.471617,1.942539,1.378679,0.510815,0.342613,0.215191
19.741615,2.172831,1.512764,0.742645,0.317728,0.458801
18.64786,1.71418,1.570849,0.560898,0.342667,0.300911
18.067354,2.082495,1.630486,0.552927,0.345657,0.303125
19.327387,1.136593,1.798931,0.637457,0.40151,0.460968
18.82465,1.973696,1.731472,0.584354,0.372559,0.366364
20.11116,1.848892,1.279951,0.761328,0.403143,0.538289
18.289141,1.607409,1.704348,0.569765,0.371412,0.330783
18.567177,1.454214,1.747799,0.572327,0.383574,0.311929
17.318388,1.849428,1.411041,0.509817,0.315729,0.249286
20.174793,1.271635,1.371971,0.765823,0.387491,0.456725
17.871969,2.021191,1.572329,0.531733,0.367979,0.298284
17.434668,1.99732,1.245512,0.462923,0.314827,0.189372
19.064234,1.945633,1.787939,0.624149,0.312489,0.372503
19.298607,1.943991,1.832827,0.607975,0.397732,0.37241
18.346066,2.01823,1.555971,0.622118,0.465895,0.227435
18.686203,1.972008,1.900143,0.604387,0.390411,0.391201
20.122356,1.174705,1.73357,0.799473,0.465748,0.444328
19.391125,2.11809,1.728737,0.659622,0.378624,0.369555
18.239019,2.184668,1.55813,0.504311,0.429577,0.295423
18.145288,2.185404,1.468355,0.53421,0.339628,0.262952
17.754002,1.615753,1.399925,0.532557,0.343304,0.238433
17.919359,2.061485,1.283844,0.546076,0.433161,0.225804
18.514248,1.380594,1.460911,0.61871,0.350769,0.303033
18.403334,1.604885,1.704206,0.655745,0.299208,0.336954
18.701157,1.380053,1.668789,0.63903,0.40588,0.325336
18.012772,2.126368,1.524937,0.558363,0.414774,0.244196
20.201551,2.013481,1.921553,0.796915,0.255238,0.440517
19.259485,1.77519,1.832922,0.711275,0.431402,0.42897
18.130518,1.894726,1.528151,0.535875,0.355589,0.274146
18.814589,1.883184,1.472086,0.671963,0.262556,0.318968
18.945726,1.956781,1.75053,0.57939,0.391857,0.33675
19.2766,1.967518,1.706986,0.773899,0.444122,0.462916
20.273434,1.473856,1.569939,0.795307,0.442081,0.479681
18.615803,1.815968,1.747076,0.574772,0.414852,0.373538
18.940166,1.007807,1.782463,0.645329,0.325348,0.376543
18.722059,1.383581,1.735228,0.621338,0.421518,0.371387
18.966627,1.013863,1.576769,0.661457,0.278467,0.413947
18.537897,1.429091,1.573244,0.575518,0.320707,0.290424
18.185539,1.644016,1.481462,0.554121,0.4034,0.290085
18.522032,1.791424,1.758047,0.626976,0.474468,0.390157
19.179659,1.839214,1.776314,0.730452,0.375719,0.396779
17.206203,2.04624,1.361687,0.49901,0.325287,0.268902
18.496336,1.966187,1.497784,0.591503,0.405979,0.277256
19.093836,1.85927,1.694325,0.643682,0.3841,0.351502
19.520653,1.619232,1.896318,0.684973,0.469793,0.431624
20.590994,2.189541,1.800587,0.798023,0.410191,0.434939
19.927458,2.14712,1.634237,0.758148,0.465462,0.455402
18.809656,1.757999,1.706404,0.557394,0.386786,0.339657
17.25325,2.191189,1.210676,0.545767,0.389814,0.172054
17.339823,1.78079,1.321533,0.503073,0.365908,0.213402
18.670525,1.70163,1.595104,0.612835,0.413778,0.333668
18.300644,1.97587,1.548002,0.539757,0.316282,0.293342
20.236956,1.495649,1.483868,0.76165,0.313892,0.407853
17.842957,1.971949,1.421246,0.534754,0.354723,0.245077
19.348913,1.540308,1.779211,0.696194,0.333952,0.402952
19.322662,1.145144,1.785629,0.604904,0.347904,0.342228
18.129448,2.103569,1.422897,0.579357,0.359819,0.26554
16.944796,2.084909,1.237297,0.49127,0.366032,0.183091
19.275732,1.73822,1.681076,0.652323,0.423037,0.38805
19.595215,1.62355,1.784533,0.76018,0.469696,0.445169
17.803185,1.934469,1.355953,0.489742,0.340794,0.226617
17.573353,1.723066,1.346857,0.536352,0.348814,0.215128
17.713362,1.829328,1.328259,0.565565,0.386238,0.215307
18.027298,1.73646,1.567902,0.561035,0.31727,0.271441
19.310486,1.506546,1.658911,0.723017,0.331429,0.424822
17.276154,2.081608,1.381536,0.518572,0.378912,0.201415
18.514271,1.302223,1.518583,0.560308,0.372549,0.318842
19.265003,1.394058,1.834461,0.729403,0.310625,0.433994
19.826851,1.59709,1.506048,0.75362,0.372444,0.447875
18.724371,1.840614,1.819805,0.609352,0.398661,0.381623
18.618778,2.065001,1.629164,0.566624,0.359631,0.381605
17.364904,1.784349,1.265919,0.470699,0.382132,0.209351
18.811203,1.817934,1.695499,0.607565,0.339796,0.327647
18.089216,1.804335,1.362108,0.585949,0.422726,0.282776
18.166655,1.504814,1.471207,0.567806,0.282358,0.294312
18.968361,1.649359,1.701338,0.610058,0.410803,0.404368
17.7239,1.854076,1.263935,0.505827,0.346142,0.192558
18.712315,1.496857,1.736994,0.582779,0.338707,0.334714
19.940525,1.708534,1.728003,0.788692,0.360111,0.44086
18.343981,1.860935,1.549732,0.583916,0.296595,0.284795
17.955286,1.860024,1.431385,0.506897,0.369459,0.242244
18.961224,1.236231,1.785132,0.607546,0.444138,0.336348
18.135912,1.622097,1.660185,0.578951,0.331041,0.326317
19.369564,1.834593,1.773094,0.614479,0.388247,0.336118
18.467152,1.026628,1.59868,0.63467,0.359016,0.347726
19.033142,2.068039,1.645525,0.666019,0.405336,0.368025
20.540611,1.115244,1.527735,0.785261,0.316763,0.574336
18.10704,2.032555,1.579094,0.578543,0.345684,0.293079
20.079332,1.808495,1.533935,0.744682,0.353493,0.377787
18.723387,2.116604,1.671846,0.638456,0.311951,0.31487
17.697166,1.802187,1.318956,0.462587,0.37833,0.196038
18.981031,2.114414,1.607128,0.652643,0.393705,0.320959
18.160418,2.063059,1.740994,0.607912,0.337467,0.331581
18.249834,1.721195,1.578821,0.549788,0.385082,0.280467
18.882299,2.012791,1.652609,0.577196,0.396536,0.330856
19.017708,1.447065,1.881723,0.678423,0.332228,0.423832
18.813988,1.359404,1.59688,0.622637,0.427029,0.30254
17.505638,1.919062,1.242813,0.459723,0.322496,0.171802
18.089888,2.107822,1.778368,0.610024,0.448006,0.33014
17.907022,1.800364,1.464792,0.533964,0.298553,0.247143
